# F16 NGUYEN AERO-DATASET
# CLL = CLL(aoa, aos, dh = 0 deg)
# NUM ROWS: 20
# ROWS aoa_long_breaks_deg: -20.00000,-15.00000,-10.00000,-5.00000,0.00000,5.00000,10.00000,15.00000,20.00000,25.00000,30.00000,35.00000,40.00000,45.00000,50.00000,55.00000,60.00000,70.00000,80.00000,90.00000
# NUM COLUMNS: 19
# COLUMNS aos_breaks_deg: -30.00000,-25.00000,-20.00000,-15.00000,-10.00000,-8.00000,-6.00000,-4.00000,-2.00000,0.00000,2.00000,4.00000,6.00000,8.00000,10.00000,15.00000,20.00000,25.00000,30.00000
-0.01530,-0.00280,0.00910,0.01880,0.02340,0.01730,0.01060,0.00900,0.00410,0.00000,-0.00310,-0.00640,-0.00840,-0.01280,-0.01710,-0.01200,-0.00220,0.00970,0.02250
-0.01320,-0.00280,0.00770,0.01450,0.01040,0.00840,0.00600,0.00390,0.00250,0.00000,-0.00290,-0.00500,-0.00800,-0.00860,-0.01160,-0.01600,-0.00900,0.00500,0.01190
-0.01020,-0.00130,0.00940,0.01340,0.01070,0.01020,0.00810,0.00600,0.00110,0.00000,-0.00040,-0.00480,-0.00710,-0.00910,-0.01020,-0.01350,-0.00940,0.00130,0.01080
0.00870,0.01530,0.01860,0.01940,0.01830,0.01560,0.01250,0.00880,0.00430,0.00000,-0.00380,-0.00870,-0.01260,-0.01580,-0.01860,-0.01990,-0.01890,-0.01570,-0.00950
0.01570,0.01900,0.01990,0.02070,0.01850,0.01530,0.01100,0.00710,0.00330,0.00000,-0.00300,-0.00670,-0.01070,-0.01470,-0.01820,-0.02040,-0.01960,-0.01870,-0.01540
0.03180,0.03070,0.02960,0.02720,0.02190,0.01800,0.01320,0.00890,0.00430,0.00000,-0.00370,-0.00810,-0.01260,-0.01730,-0.02090,-0.02630,-0.02880,-0.02990,-0.03100
0.05100,0.05100,0.04960,0.04220,0.03280,0.02710,0.02070,0.01390,0.00560,0.00000,-0.00650,-0.01370,-0.02070,-0.02660,-0.03220,-0.04180,-0.04860,-0.05010,-0.05010
0.07320,0.06790,0.06380,0.05740,0.04330,0.03570,0.02740,0.01870,0.00900,0.00000,-0.00880,-0.01880,-0.02840,-0.03690,-0.04300,-0.05670,-0.06240,-0.06630,-0.07140
0.08950,0.08150,0.06920,0.05790,0.04530,0.03540,0.02700,0.01710,0.00760,0.00000,-0.00850,-0.01770,-0.02710,-0.03650,-0.04400,-0.05690,-0.06820,-0.08040,-0.08840
0.08840,0.07850,0.06650,0.05360,0.04000,0.03260,0.02540,0.01810,0.00810,0.00000,-0.00820,-0.01650,-0.02580,-0.03300,-0.04030,-0.05380,-0.06690,-0.07880,-0.08820
0.08200,0.05050,0.02340,0.01430,0.00640,0.01890,0.01960,0.01330,0.00710,0.00000,-0.00570,-0.01180,-0.01650,-0.02050,-0.02480,-0.03270,-0.04180,-0.06870,-0.10030
0.07900,0.06100,0.03900,0.00950,0.00370,0.00290,0.01500,0.01430,0.00970,0.00000,0.00160,0.00030,-0.00180,-0.00170,0.00110,-0.00340,-0.03260,-0.05470,-0.07260
0.07210,0.05730,0.03020,0.00870,0.00500,0.01040,0.01740,0.01240,0.00620,0.00000,-0.00750,-0.01080,-0.01310,-0.01450,-0.01480,-0.01850,-0.03990,-0.06710,-0.08150
0.07440,0.05760,0.03310,0.02480,0.01700,0.01790,0.01630,0.01910,0.01150,0.00000,-0.00420,-0.01800,-0.01480,-0.01560,-0.02060,-0.02850,-0.03640,-0.06080,-0.07780
0.05340,0.04110,0.02620,0.02380,0.01470,0.01440,0.01300,0.00910,0.00560,0.00000,-0.00510,-0.01230,-0.01520,-0.02120,-0.02220,-0.03130,-0.03370,-0.04860,-0.06090
0.05870,0.04220,0.03200,0.02610,0.01760,0.01510,0.01170,0.00650,0.00450,0.00000,-0.00400,-0.00810,-0.01330,-0.01870,-0.02010,-0.02860,-0.03460,-0.04880,-0.06130
0.06500,0.04810,0.03870,0.03010,0.02290,0.01920,0.01550,0.00940,0.00630,0.00000,-0.00290,-0.00550,-0.01110,-0.01630,-0.01880,-0.02600,-0.03460,-0.04400,-0.06090
0.06630,0.05380,0.04220,0.03070,0.02450,0.02200,0.01600,0.01280,0.00730,0.00000,-0.00500,-0.00690,-0.01200,-0.01650,-0.02200,-0.02820,-0.03970,-0.05130,-0.06380
0.06830,0.05540,0.04300,0.03250,0.02080,0.01490,0.01260,0.00360,0.00450,0.00000,-0.00450,-0.00860,-0.01340,-0.01590,-0.01860,-0.03030,-0.04080,-0.05320,-0.06610
0.07010,0.05340,0.04100,0.02930,0.02050,0.01880,0.01630,0.01100,0.00660,0.00000,0.00000,-0.00010,-0.00670,-0.01240,-0.01540,-0.02420,-0.03590,-0.04830,-0.06500
