# F16 NGUYEN AERO-DATASET
# CZ = CZ(aoa, aos, dh = 10 deg)
# NUM ROWS: 20
# ROWS aoa_long_breaks_deg: -20.00000,-15.00000,-10.00000,-5.00000,0.00000,5.00000,10.00000,15.00000,20.00000,25.00000,30.00000,35.00000,40.00000,45.00000,50.00000,55.00000,60.00000,70.00000,80.00000,90.00000
# NUM COLUMNS: 19
# COLUMNS aos_breaks_deg: -30.00000,-25.00000,-20.00000,-15.00000,-10.00000,-8.00000,-6.00000,-4.00000,-2.00000,0.00000,2.00000,4.00000,6.00000,8.00000,10.00000,15.00000,20.00000,25.00000,30.00000
1.02100,1.06600,1.11600,1.12600,1.13900,1.10800,1.10300,1.07000,1.04100,1.03900,1.07100,1.07600,1.08900,1.08600,1.07800,1.07000,1.04600,1.00700,0.95700
0.81500,0.83800,0.84600,0.86300,0.85400,0.84800,0.84400,0.84100,0.84600,0.84900,0.85600,0.85200,0.85300,0.84800,0.86300,0.86300,0.85600,0.84100,0.82000
0.62200,0.61800,0.60300,0.60900,0.60600,0.60200,0.59900,0.59200,0.60000,0.59600,0.60500,0.60700,0.60900,0.60900,0.60900,0.60700,0.60700,0.61100,0.61900
0.18100,0.17600,0.17900,0.18400,0.19800,0.21200,0.21300,0.21500,0.20200,0.20500,0.20200,0.19800,0.19200,0.18300,0.18000,0.16500,0.16300,0.15500,0.16900
-0.06900,-0.10000,-0.12500,-0.13100,-0.12200,-0.12000,-0.11400,-0.11200,-0.11500,-0.11400,-0.11700,-0.11700,-0.12100,-0.12300,-0.12600,-0.13400,-0.12200,-0.10900,-0.07500
-0.33900,-0.40000,-0.44400,-0.47400,-0.48000,-0.48000,-0.48100,-0.48600,-0.48700,-0.49000,-0.49000,-0.50400,-0.49600,-0.49100,-0.49300,-0.48300,-0.45800,-0.41200,-0.35400
-0.58500,-0.63000,-0.71500,-0.76800,-0.80600,-0.81000,-0.82400,-0.83300,-0.84400,-0.84900,-0.85100,-0.84200,-0.84600,-0.83100,-0.82500,-0.80100,-0.75200,-0.67600,-0.59500
-0.84300,-0.94700,-1.03100,-1.09700,-1.13300,-1.14700,-1.16700,-1.17500,-1.18200,-1.17700,-1.17100,-1.17600,-1.17500,-1.17100,-1.15800,-1.12000,-1.04700,-0.95400,-0.86400
-1.10400,-1.20000,-1.28700,-1.35600,-1.40400,-1.43100,-1.44600,-1.45300,-1.44500,-1.44200,-1.43500,-1.43000,-1.43400,-1.42800,-1.41400,-1.35700,-1.28600,-1.21500,-1.11000
-1.36200,-1.45800,-1.56000,-1.65500,-1.74100,-1.77100,-1.77100,-1.78200,-1.79400,-1.78900,-1.78700,-1.79100,-1.77500,-1.77500,-1.76000,-1.64600,-1.58200,-1.47300,-1.37000
-1.52000,-1.63000,-1.74000,-1.85400,-1.96800,-2.03700,-2.07000,-2.08100,-2.08300,-2.08200,-2.08000,-2.07000,-2.05400,-2.03900,-2.01600,-1.92900,-1.79000,-1.67300,-1.56300
-1.69000,-1.85600,-2.00600,-2.13600,-2.25200,-2.25500,-2.26000,-2.32600,-2.31700,-2.30800,-2.35500,-2.34100,-2.30200,-2.25900,-2.21900,-2.08100,-1.93800,-1.76000,-1.67900
-1.84900,-1.94900,-2.05400,-2.16900,-2.29000,-2.36100,-2.34300,-2.37500,-2.28400,-2.41100,-2.41900,-2.40200,-2.34500,-2.33300,-2.30300,-2.16300,-2.06500,-1.97100,-1.87800
-1.59000,-1.48400,-1.74100,-2.00000,-2.19300,-2.27900,-2.18600,-2.26200,-2.39500,-2.30600,-2.37300,-2.36900,-2.29500,-2.29300,-2.26200,-2.17500,-1.99300,-1.55500,-1.66100
-1.70700,-1.89100,-2.01300,-2.25500,-2.14100,-2.20000,-2.20400,-2.16500,-2.17900,-2.26100,-2.28300,-2.28100,-2.29400,-2.18200,-2.21800,-2.17800,-1.93600,-1.81400,-1.63000
-1.73500,-1.83800,-1.84400,-1.90400,-2.13300,-2.15900,-2.21700,-2.20900,-2.18400,-2.23100,-2.18600,-2.06800,-2.11500,-2.14500,-2.18000,-1.95100,-1.89100,-1.88500,-1.78200
-1.79900,-1.88900,-1.91700,-1.94200,-2.09700,-2.06500,-2.11200,-2.12300,-2.14000,-2.18500,-2.16400,-2.06500,-2.10700,-2.14200,-2.12100,-1.96600,-1.94100,-1.91300,-1.82300
-1.75300,-1.75200,-1.79700,-1.77900,-1.98700,-2.04800,-2.15700,-2.14900,-2.04800,-2.26800,-2.17800,-2.06400,-2.14200,-2.16100,-2.10200,-1.89400,-1.91200,-1.86700,-1.86800
-2.06700,-2.12300,-2.10700,-2.14500,-2.05300,-1.91100,-1.97400,-2.02400,-1.92600,-1.94000,-1.96700,-1.89100,-1.97800,-1.97600,-1.87200,-1.96400,-1.92600,-1.94200,-1.88600
-2.00800,-2.02000,-1.95500,-2.07600,-2.02600,-2.11600,-2.06100,-2.05700,-2.07300,-2.05700,-2.03400,-2.03300,-2.03000,-2.09500,-1.99600,-2.04600,-1.92500,-1.99000,-1.97800
