# F16 NGUYEN AERO-DATASET
# CYlef = CYlef(aoa, aos)
# NUM ROWS: 14
# ROWS aoa_short_breaks_deg: -20.00000,-15.00000,-10.00000,-5.00000,0.00000,5.00000,10.00000,15.00000,20.00000,25.00000,30.00000,35.00000,40.00000,45.00000
# NUM COLUMNS: 19
# COLUMNS aos_breaks_deg: -30.00000,-25.00000,-20.00000,-15.00000,-10.00000,-8.00000,-6.00000,-4.00000,-2.00000,0.00000,2.00000,4.00000,6.00000,8.00000,10.00000,15.00000,20.00000,25.00000,30.00000
0.36920,0.29910,0.24170,0.16920,0.10780,0.08740,0.08370,0.05720,0.02600,0.00000,-0.02580,-0.05920,-0.08630,-0.12090,-0.15040,-0.21060,-0.28360,-0.33960,-0.41060
0.43680,0.37970,0.32490,0.26360,0.18260,0.14560,0.10680,0.07010,0.03360,0.00000,-0.03370,-0.07020,-0.11000,-0.15000,-0.19020,-0.27120,-0.33320,-0.38820,-0.44520
0.50000,0.44410,0.36710,0.28960,0.18710,0.14750,0.10960,0.07570,0.03770,0.00000,-0.03390,-0.07080,-0.11080,-0.15130,-0.19490,-0.29780,-0.37580,-0.45280,-0.50780
0.56830,0.49130,0.39130,0.29430,0.19260,0.14900,0.11250,0.07230,0.03690,0.00000,-0.03630,-0.07650,-0.11690,-0.16440,-0.21320,-0.31480,-0.41180,-0.51300,-0.58890
0.62930,0.53130,0.41730,0.30530,0.20240,0.15820,0.11160,0.07290,0.03740,0.00000,-0.03740,-0.07760,-0.12230,-0.17120,-0.21580,-0.31960,-0.43080,-0.54430,-0.64260
0.63970,0.53670,0.42670,0.30970,0.20420,0.16300,0.11740,0.07750,0.03940,0.00000,-0.03520,-0.07850,-0.11890,-0.16890,-0.21500,-0.32180,-0.43640,-0.54480,-0.64960
0.61320,0.51920,0.43020,0.31420,0.20800,0.16310,0.11870,0.07840,0.03700,0.00000,-0.03780,-0.07740,-0.12280,-0.16640,-0.21530,-0.31960,-0.43530,-0.52370,-0.61770
0.54160,0.48760,0.41260,0.30660,0.20200,0.15760,0.11680,0.07180,0.03770,0.00000,-0.03680,-0.07840,-0.11940,-0.16360,-0.20960,-0.31430,-0.42230,-0.49470,-0.54990
0.47500,0.37500,0.29500,0.23000,0.15760,0.12540,0.09190,0.05900,0.02820,0.00000,-0.03130,-0.06700,-0.10230,-0.13740,-0.17100,-0.24520,-0.30890,-0.38690,-0.48800
0.48780,0.37080,0.25080,0.15780,0.11760,0.11740,0.08930,0.05850,0.02860,0.00000,-0.03010,-0.05660,-0.09250,-0.11260,-0.13210,-0.17140,-0.26470,-0.38500,-0.50250
0.34360,0.32260,0.22860,0.13960,0.08250,0.08010,0.07570,0.05490,0.02870,0.00000,-0.02890,-0.05270,-0.07240,-0.09390,-0.11360,-0.16940,-0.25890,-0.35110,-0.37420
0.24370,0.22670,0.17570,0.13070,0.07760,0.06020,0.05350,0.04070,0.01810,0.00000,-0.02140,-0.05370,-0.08080,-0.10090,-0.12260,-0.17660,-0.22080,-0.27140,-0.29010
0.19760,0.17760,0.15660,0.12860,0.09060,0.07370,0.05930,0.05050,0.01880,0.00000,-0.02860,-0.05160,-0.07370,-0.09380,-0.11320,-0.15030,-0.17910,-0.19960,-0.21950
0.17410,0.12510,0.12010,0.13200,0.11100,0.08540,0.05500,0.03390,0.01830,0.00000,-0.05440,-0.09290,-0.13120,-0.15810,-0.17660,-0.19770,-0.18590,-0.19000,-0.23850
