# F16 NGUYEN AERO-DATASET
# CN = CN(aoa, aos, dh = 0 deg)
# NUM ROWS: 20
# ROWS aoa_long_breaks_deg: -20.0000000000,-15.0000000000,-10.0000000000,-5.0000000000,0.0000000000,5.0000000000,10.0000000000,15.0000000000,20.0000000000,25.0000000000,30.0000000000,35.0000000000,40.0000000000,45.0000000000,50.0000000000,55.0000000000,60.0000000000,70.0000000000,80.0000000000,90.0000000000
# NUM COLUMNS: 21
# COLUMNS aos_breaks_deg: -30.0000000000,-25.0000000000,-20.0000000000,-15.0000000000,-10.0000000000,-8.0000000000,-6.0000000000,-4.0000000000,-2.0000000000,-0.0001000000,0.0000000000,0.0001000000,2.0000000000,4.0000000000,6.0000000000,8.0000000000,10.0000000000,15.0000000000,20.0000000000,25.0000000000,30.0000000000
-0.0551000000,-0.0588000000,-0.0496000000,-0.0406000000,-0.0219000000,-0.0145000000,-0.0075000000,-0.0012000000,0.0002000000,0.0000002300,0.0000000000,-0.0000002300,-0.0090000000,0.0012000000,0.0059000000,0.0099000000,0.0141000000,0.0333000000,0.0425000000,0.0516000000,0.0477000000
-0.0561000000,-0.0527000000,-0.0456000000,-0.0333000000,-0.0248000000,-0.0179000000,-0.0127000000,-0.0057000000,-0.0018000000,-0.0000001075,0.0000000000,0.0000001075,0.0025000000,0.0058000000,0.0111000000,0.0180000000,0.0238000000,0.0330000000,0.0450000000,0.0521000000,0.0553000000
-0.0666000000,-0.0637000000,-0.0545000000,-0.0468000000,-0.0297000000,-0.0233000000,-0.0145000000,-0.0079000000,-0.0031000000,-0.0000001475,0.0000000000,0.0000001475,0.0028000000,0.0075000000,0.0150000000,0.0221000000,0.0302000000,0.0474000000,0.0552000000,0.0646000000,0.0674000000
-0.0902000000,-0.0812000000,-0.0664000000,-0.0523000000,-0.0366000000,-0.0277000000,-0.0194000000,-0.0117000000,-0.0055000000,-0.0000002950,0.0000000000,0.0000002950,0.0063000000,0.0127000000,0.0214000000,0.0297000000,0.0398000000,0.0553000000,0.0693000000,0.0843000000,0.0933000000
-0.1058000000,-0.0916000000,-0.0749000000,-0.0578000000,-0.0413000000,-0.0317000000,-0.0226000000,-0.0138000000,-0.0066000000,-0.0000003175,0.0000000000,0.0000003175,0.0061000000,0.0135000000,0.0225000000,0.0324000000,0.0414000000,0.0579000000,0.0746000000,0.0914000000,0.1055000000
-0.1074000000,-0.0916000000,-0.0754000000,-0.0587000000,-0.0415000000,-0.0329000000,-0.0227000000,-0.0145000000,-0.0064000000,-0.0000003125,0.0000000000,0.0000003125,0.0061000000,0.0148000000,0.0231000000,0.0335000000,0.0421000000,0.0594000000,0.0762000000,0.0914000000,0.1079000000
-0.0981000000,-0.0798000000,-0.0718000000,-0.0568000000,-0.0416000000,-0.0326000000,-0.0232000000,-0.0146000000,-0.0062000000,-0.0000003125,0.0000000000,0.0000003125,0.0063000000,0.0147000000,0.0240000000,0.0332000000,0.0427000000,0.0579000000,0.0727000000,0.0809000000,0.0995000000
-0.0812000000,-0.0592000000,-0.0537000000,-0.0513000000,-0.0375000000,-0.0301000000,-0.0212000000,-0.0121000000,-0.0052000000,-0.0000002875,0.0000000000,0.0000002875,0.0063000000,0.0141000000,0.0243000000,0.0334000000,0.0404000000,0.0541000000,0.0566000000,0.0622000000,0.0840000000
-0.0684000000,-0.0491000000,-0.0290000000,-0.0321000000,-0.0308000000,-0.0262000000,-0.0179000000,-0.0102000000,-0.0042000000,-0.0000001500,0.0000000000,0.0000001500,0.0018000000,0.0068000000,0.0152000000,0.0233000000,0.0296000000,0.0309000000,0.0279000000,0.0479000000,0.0674000000
-0.0528000000,-0.0411000000,-0.0223000000,-0.0229000000,-0.0240000000,-0.0188000000,-0.0129000000,-0.0072000000,-0.0029000000,-0.0000001550,0.0000000000,0.0000001550,0.0033000000,0.0088000000,0.0147000000,0.0216000000,0.0258000000,0.0251000000,0.0242000000,0.0429000000,0.0547000000
-0.0300000000,0.0002000000,0.0115000000,0.0164000000,0.0091000000,-0.0037000000,-0.0024000000,0.0090000000,0.0025000000,0.0000001350,0.0000000000,-0.0000001350,-0.0029000000,-0.0023000000,-0.0013000000,-0.0030000000,-0.0019000000,-0.0097000000,-0.0042000000,0.0069000000,0.0370000000
-0.0098000000,0.0168000000,0.0392000000,0.0514000000,0.0396000000,0.0340000000,0.0163000000,0.0103000000,0.0069000000,0.0000004150,0.0000000000,-0.0000004150,-0.0097000000,-0.0147000000,-0.0157000000,-0.0189000000,-0.0295000000,-0.0415000000,-0.0291000000,-0.0068000000,0.0194000000
-0.0025000000,0.0054000000,0.0683000000,0.0744000000,0.0506000000,0.0351000000,0.0207000000,0.0131000000,0.0052000000,0.0000003075,0.0000000000,-0.0000003075,-0.0071000000,-0.0136000000,-0.0216000000,-0.0329000000,-0.0440000000,-0.0677000000,-0.0622000000,0.0012000000,0.0202000000
-0.0111000000,0.0010000000,0.0294000000,0.0612000000,0.0451000000,0.0369000000,0.0293000000,0.0201000000,0.0116000000,0.0000008825,0.0000000000,-0.0000008825,-0.0237000000,-0.0375000000,-0.0460000000,-0.0565000000,-0.0694000000,-0.0847000000,-0.0530000000,-0.0246000000,-0.0126000000
-0.0256000000,-0.0136000000,0.0058000000,0.0287000000,0.0254000000,0.0231000000,0.0233000000,0.0105000000,0.0078000000,0.0000003525,0.0000000000,-0.0000003525,-0.0063000000,-0.0217000000,-0.0355000000,-0.0456000000,-0.0548000000,-0.0574000000,-0.0346000000,-0.0161000000,-0.0046000000
-0.0302000000,-0.0228000000,0.0130000000,0.0140000000,0.0040000000,0.0027000000,-0.0023000000,-0.0070000000,0.0043000000,0.0000000375,0.0000000000,-0.0000000375,0.0028000000,-0.0058000000,-0.0172000000,-0.0239000000,-0.0258000000,-0.0361000000,-0.0355000000,0.0014000000,0.0073000000
-0.0188000000,-0.0075000000,0.0211000000,0.0080000000,-0.0061000000,-0.0100000000,-0.0174000000,-0.0219000000,-0.0079000000,-0.0000003850,0.0000000000,0.0000003850,0.0075000000,0.0103000000,0.0043000000,-0.0013000000,-0.0019000000,-0.0156000000,-0.0284000000,0.0004000000,0.0110000000
0.0296000000,0.0316000000,0.0210000000,0.0092000000,0.0003000000,-0.0062000000,-0.0128000000,-0.0193000000,-0.0187000000,-0.0000005650,0.0000000000,0.0000005650,0.0039000000,0.0151000000,0.0163000000,0.0116000000,0.0059000000,-0.0023000000,-0.0141000000,-0.0246000000,-0.0228000000
