# F16 NGUYEN AERO-DATASET
# CZ = CZ(aoa, aos, dh = 25 deg)
# NUM ROWS: 20
# ROWS aoa_long_breaks_deg: -20.00000,-15.00000,-10.00000,-5.00000,0.00000,5.00000,10.00000,15.00000,20.00000,25.00000,30.00000,35.00000,40.00000,45.00000,50.00000,55.00000,60.00000,70.00000,80.00000,90.00000
# NUM COLUMNS: 19
# COLUMNS aos_breaks_deg: -30.00000,-25.00000,-20.00000,-15.00000,-10.00000,-8.00000,-6.00000,-4.00000,-2.00000,0.00000,2.00000,4.00000,6.00000,8.00000,10.00000,15.00000,20.00000,25.00000,30.00000
0.72300,0.75000,0.74400,0.74400,0.71100,0.70900,0.69700,0.69700,0.69600,0.71000,0.70400,0.71500,0.72000,0.72100,0.72100,0.75000,0.75000,0.74000,0.71000
0.51200,0.49500,0.46100,0.46500,0.47000,0.47000,0.47100,0.46700,0.48300,0.47600,0.48100,0.47200,0.47500,0.47300,0.47300,0.46500,0.47000,0.49000,0.51500
0.24900,0.21200,0.18600,0.19500,0.20300,0.20500,0.20200,0.20300,0.20700,0.20500,0.20000,0.19400,0.19800,0.19800,0.20100,0.18500,0.19000,0.21000,0.25000
0.10000,0.09000,0.09000,0.09500,0.11100,0.12200,0.12200,0.12200,0.12100,0.12500,0.12100,0.11400,0.10700,0.09700,0.10100,0.08100,0.07700,0.07700,0.09300
-0.15000,-0.19000,-0.22000,-0.23500,-0.23200,-0.22400,-0.22400,-0.22100,-0.22700,-0.22800,-0.23100,-0.23200,-0.23900,-0.24100,-0.24400,-0.24400,-0.23200,-0.20700,-0.16400
-0.38500,-0.46000,-0.51500,-0.55500,-0.56600,-0.56300,-0.56600,-0.57100,-0.57200,-0.57800,-0.57800,-0.59900,-0.58800,-0.57700,-0.57900,-0.55900,-0.52800,-0.46700,-0.39800
-0.62000,-0.69000,-0.76000,-0.83000,-0.89200,-0.89100,-0.91000,-0.92400,-0.93900,-0.94600,-0.94900,-0.93600,-0.94500,-0.92400,-0.91300,-0.87600,-0.81300,-0.72400,-0.62600
-0.86500,-0.99000,-1.09000,-1.17000,-1.20800,-1.21500,-1.23900,-1.25000,-1.26900,-1.25300,-1.24000,-1.25500,-1.25500,-1.25700,-1.24500,-1.19800,-1.10300,-0.99000,-0.89100
-1.05500,-1.19500,-1.32000,-1.43000,-1.51900,-1.55000,-1.56400,-1.55800,-1.55500,-1.55400,-1.56300,-1.54900,-1.57700,-1.57800,-1.56300,-1.45300,-1.35800,-1.24100,-1.09700
-1.36000,-1.46000,-1.57000,-1.67000,-1.76300,-1.79700,-1.79400,-1.80600,-1.82000,-1.81400,-1.81100,-1.81600,-1.79800,-1.80000,-1.78500,-1.66100,-1.59500,-1.47900,-1.37100
-1.52000,-1.63500,-1.75000,-1.87000,-1.98900,-2.05800,-2.09500,-2.10700,-2.11200,-2.10800,-2.10600,-2.09400,-2.07900,-2.06600,-2.04300,-1.94300,-1.80400,-1.68100,-1.56800
-1.61500,-1.75000,-1.87500,-1.99500,-2.11100,-2.15400,-2.20000,-2.24000,-2.24200,-2.24800,-2.26100,-2.25500,-2.23100,-2.19800,-2.15500,-2.03700,-1.91500,-1.76000,-1.67000
-1.77500,-1.87500,-1.98000,-2.09500,-2.21600,-2.28700,-2.26900,-2.30100,-2.21000,-2.33700,-2.34500,-2.32800,-2.27100,-2.25900,-2.22900,-2.08900,-1.99100,-1.89700,-1.80400
-1.74000,-1.84500,-1.92500,-2.00000,-2.13000,-2.25100,-2.28600,-2.27000,-2.23900,-2.32700,-2.28900,-2.28800,-2.31200,-2.28200,-2.23200,-2.09900,-2.03000,-1.94500,-1.83400
-1.57000,-1.74000,-1.90000,-2.05000,-2.15600,-2.21600,-2.20300,-2.15800,-2.17500,-2.26100,-2.26600,-2.26200,-2.25500,-2.15300,-2.20100,-2.11000,-1.98400,-1.84100,-1.63700
-1.70000,-1.81000,-1.88000,-1.95000,-2.04300,-2.17000,-2.18400,-2.11100,-2.20400,-2.23100,-2.20300,-2.10200,-2.13500,-2.17300,-2.10700,-1.95000,-1.89200,-1.87700,-1.76500
-1.79500,-1.89500,-1.96000,-2.02000,-2.11300,-2.09400,-2.12400,-2.12400,-2.13400,-2.17400,-2.17700,-2.10300,-2.15300,-2.17600,-2.14400,-2.00000,-1.96000,-1.93000,-1.83800
-1.78000,-1.78500,-1.79000,-1.81000,-1.87300,-1.94300,-2.05900,-2.27400,-2.00000,-2.25900,-2.21100,-1.88500,-2.22100,-2.21200,-2.12500,-1.97000,-1.90700,-1.88200,-1.87400
-1.95000,-1.98000,-1.98000,-1.96000,-1.91100,-1.88100,-1.95500,-2.00500,-1.89400,-1.89900,-2.00900,-2.01400,-2.10100,-2.01400,-1.82500,-1.84000,-1.89900,-1.92200,-1.87300
-1.92500,-1.92000,-1.87000,-1.88500,-1.96900,-2.07100,-2.02900,-2.03900,-2.07000,-2.06900,-2.02600,-2.00500,-2.00000,-2.08500,-2.00700,-1.93500,-1.94800,-1.98900,-1.95100
